url,id,name
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17463,17463,ACTUAL_COST
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17476,17476,ACTUAL_COST
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18073,18073,ACTUAL_COST
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17691,17691,ACTUAL_COST_REQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17833,17833,ACTUAL_DATE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17437,17437,ACTUAL_END_DT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17462,17462,ACTUAL_END_DT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17475,17475,ACTUAL_END_DT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18072,18072,ACTUAL_END_DT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17436,17436,ACTUAL_START_DT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17461,17461,ACTUAL_START_DT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17474,17474,ACTUAL_START_DT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18071,18071,ACTUAL_START_DT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15746,15746,ACT_FLAG
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17397,17397,ACT_LENGTH
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20438,20438,ADA requests
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17285,17285,ADDENDUM_END_ACTION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17284,17284,ADDENDUM_START_ACTION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16676,16676,ADDL_MAILING_INFO
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17296,17296,ADDRESS
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17372,17372,ADDRESS
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17393,17393,ADDRESS
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17424,17424,ADDRESS
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17487,17487,ADDRESS
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17871,17871,ADDRESS
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18059,18059,ADDRESS
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20336,20336,Address
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16949,16949,ADDRESS1
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20471,20471,ADDRESS1
